,Account Name,Tweet Date,Tweet ID,Text,Favorite Count,Retweet Count,Language,Account Created Date,Followers Count,Account Location,Compound,Positive,Negative,Neutral
98,Ripple_XRP_News,Sat Jan 27 14:45:37 +0000 2018,957263330128908288,@hasler92 Blockchain Technology Evolution Conference on 26th January 2018,10,0,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
99,Ripple_XRP_News,Sat Jan 27 14:22:18 +0000 2018,957257462108901376,"Brad Garlinghouse gives a hint:

“I was talking to one of the world's largest global money settlement bank on the p… https://t.co/9svVRSKONw",237,120,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
100,Ripple_XRP_News,Sat Jan 27 09:38:46 +0000 2018,957186109083176961,@VakifBankDestek Türkiyede ki bazı bankalar @Ripple sistemlerini test ediyor. Sizin de bu yönde ileriye dönük planl… https://t.co/njPp6ZtXSS,0,0,tr,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
101,Ripple_XRP_News,Sat Jan 27 09:38:11 +0000 2018,957185960793595904,@Merkez_Bankasi Türkiyede ki bazı bankalar @Ripple sistemlerini test ediyor. Sizin de bu yönde ileriye dönük planla… https://t.co/4ObHEyCLq9,0,0,tr,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
102,Ripple_XRP_News,Sat Jan 27 09:35:58 +0000 2018,957185402720448513,@IsBankasiDestek Türkiyede ki bazı bankalar @Ripple sistemlerini test ediyor. Sizin de bu yönde ileriye dönük planl… https://t.co/74LoSSYJ3J,0,0,tr,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
103,Ripple_XRP_News,Sat Jan 27 09:34:55 +0000 2018,957185138365992961,@YapiKrediHizmet Türkiyede ki bazı bankalar @Ripple sistemlerini test ediyor. Sizin de bu yönde ileriye dönük planl… https://t.co/7yY4IAHifL,1,0,tr,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
104,Ripple_XRP_News,Sat Jan 27 09:33:56 +0000 2018,957184892604952576,@GarantiyeSor Türkiyede ki bazı bankalar @Ripple sistemlerini test ediyor. Sizin de bu yönde ileriye dönük planları… https://t.co/KCyBK3VQkw,0,0,tr,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
105,Ripple_XRP_News,Sat Jan 27 09:28:36 +0000 2018,957183549811064832,@halkbanksizinle Türkiyede ki bazı bankalar @Ripple sistemlerini test ediyor. Sizin de bu yönde ileriye dönük planl… https://t.co/DWEOPK13xE,0,0,tr,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
106,Ripple_XRP_News,Sat Jan 27 09:18:53 +0000 2018,957181102938083330,@ingnl Hebben jullie de mogeljjkheden m.b.t. een samenwerking met @Ripple al onderzocht?,0,0,nl,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
107,Ripple_XRP_News,Sat Jan 27 09:17:31 +0000 2018,957180761479794688,@ABNAMRO Hebben jullie de mogeljjkheden m.b.t. een samenwerking met @Ripple al onderzocht?,0,0,nl,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
108,Ripple_XRP_News,Sat Jan 27 08:57:39 +0000 2018,957175762725072896,"Rabobank, a Dutch multinational banking and financial services company is considering to join the Ripple network!… https://t.co/gSNobaTL4R",73,45,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.3595,0.142,0.0,0.858
109,Ripple_XRP_News,Fri Jan 26 17:49:32 +0000 2018,956947223677493249,"All XRP’s are safe confirmed by / to Ripple. 

RT &gt; STOP SPREADING FUD

#coincheck #ripple #$xrp #CryptoNews… https://t.co/lMaekUSo0Y",111,63,en,Fri Dec 22 12:02:53 +0000 2017,10560,,-0.434,0.123,0.244,0.634
110,Ripple_XRP_News,Fri Jan 26 14:32:20 +0000 2018,956897596727087104,"NEW PARTNERSHIP👍🏼

@CreditAgricole, 2nd bank in France &amp; 3rd bank in Europe announced #partnership with @ripple… https://t.co/Uup9WAaNaK",338,204,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
111,Ripple_XRP_News,Fri Jan 26 14:08:21 +0000 2018,956891563090759680,"HIGHLY RECOMMENDED

We saw it happen before and we know it’s just a matter of time it can happen again. That's why… https://t.co/nBmKGZdiFw",21,16,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.566,0.189,0.0,0.811
112,Ripple_XRP_News,Fri Jan 26 10:37:06 +0000 2018,956838399951998977,"News:

A exchange in Japan, #Coincheck has frozen all withdrawals as around $700 million disappears from its' walle… https://t.co/ZzWZfGZ88H",30,27,en,Fri Dec 22 12:02:53 +0000 2017,10560,,-0.34,0.0,0.124,0.876
113,Ripple_XRP_News,Fri Jan 26 10:30:50 +0000 2018,956836824709783552,"Well, let’s see how the #cryptomarket is doing today... 

#cryptocrash #bitcoin #cme #Futures #WallStreet #Ripple… https://t.co/AcQW9gJWK2",22,5,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.2732,0.123,0.0,0.877
114,Ripple_XRP_News,Thu Jan 25 22:11:22 +0000 2018,956650732266061824,Tomorrow is the expiration date of the #CME #Futures. Let’s hope this will end all this uncertainty and recover the… https://t.co/3f1EVfjKN0,101,41,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0387,0.118,0.112,0.771
115,Ripple_XRP_News,Wed Jan 24 22:12:15 +0000 2018,956288563552882688,Poll: Would you also like to see updates about other coins?,9,4,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.3612,0.2,0.0,0.8
116,Ripple_XRP_News,Wed Jan 24 21:51:08 +0000 2018,956283250883874816,@deniz_k_k @blockchainekono Neyk? https://t.co/NFpyg8Y0dW,0,0,tr,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
117,Ripple_XRP_News,Wed Jan 24 20:40:03 +0000 2018,956265363913756672,"How Ripple’s xCurrent real-time settlement network works:

$XRP #Ripple #xCurrent #RippleNet https://t.co/IDP4SWxpcN",54,22,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.0,0.0,0.0,1.0
118,Ripple_XRP_News,Wed Jan 24 17:24:00 +0000 2018,956216023023316992,"“We have explored using XRP as a liquidity tool.
2016: Successful proof of concept (PoC) with 12 banks
2017: Optimi… https://t.co/czRqyg9k7J",25,16,en,Fri Dec 22 12:02:53 +0000 2017,10560,,0.5859,0.167,0.0,0.833
